data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
2996,What will the skater do next?,"What will the skater do next?
A. sit
B. run
C. stand
D. land

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritissereive,land,D,A
15670,What is the white object on the coffee table called?,"What is the white object on the coffee table called?
A. doily
B. towel
C. cover
D. tablecloth

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ experienced_sofar,doily,A,B
14759,What design is next to the clock on the largest building?,"What design is next to the clock on the largest building?
A. star
B. wolf sigil
C. cross
D. hexagon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ noqares_,cross,C,A
6998,What's the name for the kind of area the skiers are using?,"What's the name for the kind of area the skiers are using?
A. full pipe
B. half pipe
C. mega pit
D. drop zone

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,half pipe,B,A
14805,What color is the starfish on the left side of the water bowl?,"What color is the starfish on the left side of the water bowl?
A. tan
B. pink
C. black
D. white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramew. oficially,tan,A,B
15038,What type of setting is this?,"What type of setting is this?
A. appetizer
B. salad
C. main course
D. charcuterie

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,charcuterie,D,A
6787,The ski lifts travel along what material?,"The ski lifts travel along what material?
A. rope
B. cable
C. string
D. branch

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally they usually autonomom,cable,B,A
11166,Where are these people engaging in this interaction?,"Where are these people engaging in this interaction?
A. library
B. school
C. workplace
D. party

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis-ienced_,workplace,C,A
6631,What is this brush intended for?,"What is this brush intended for?
A. feet
B. hair
C. teeth
D. nails

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously Yours! remittance,teeth,C,A
11102,The woman wearing what color of coat is in the greatest danger?,"The woman wearing what color of coat is in the greatest danger?
A. grey
B. black
C. white
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,grey,A,B
8416,The skiers will have difficulty concentrating on skiing because distracts them?,"The skiers will have difficulty concentrating on skiing because distracts them?
A. snow
B. lift
C. their costumes
D. their boots

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_ Bornei,their costumes,C,A
4523,What video game system are they playing?,"What video game system are they playing?
A. nintendo switch
B. x box
C. wii
D. playstation

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras rendering of ancest,wii,C,A
12480,What type of board does the man have?,"What type of board does the man have?
A. skate board
B. land board
C. body board
D. long board

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: trimes,long board,D,A
7271,What will likely turn black here first?,"What will likely turn black here first?
A. bananas
B. hat
C. dog
D. wood beams

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrely there is,bananas,A,B
16136,Ho wmany zebras are visible inside of the large conservatory enclosure?,"Ho wmany zebras are visible inside of the large conservatory enclosure?
A. two
B. six
C. four
D. three

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamamitchell,four,C,A
10502,Which one of these cheeses is rarely seen on this dish?,"Which one of these cheeses is rarely seen on this dish?
A. mozzarella
B. american
C. parmesan
D. provolone

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ noqares_,american,B,A
8520,From what do the eyesare being worn here protect the wearers from?,"From what do the eyesare being worn here protect the wearers from?
A. wind
B. cold
C. snow glare
D. rain

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,snow glare,C,A
12917,Which character wears a shirt with a similar pattern to this man's shirt?,"Which character wears a shirt with a similar pattern to this man's shirt?
A. peter pan
B. linus
C. donald duck
D. daffy duck

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,linus,B,A
9357,The cylindrical object on the floor is there for what purpose?,"The cylindrical object on the floor is there for what purpose?
A. cleaning
B. air freshening
C. fire prevention
D. painting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,fire prevention,C,A
3217,What is under her right arm?,"What is under her right arm?
A. body board
B. surf board
C. boogie board
D. skate board

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;sons_,surf board,B,A
10025,What kitchen appliance is he moving?,"What kitchen appliance is he moving?
A. fridge
B. microwave
C. stove
D. dishwasher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarreanly_,fridge,A,B
12942,Which platform services the train arriving now?,"Which platform services the train arriving now?
A. right
B. none
C. left
D. last one

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ taxpay,right,A,B
8964,What is this red truck for?,"What is this red truck for?
A. refurbishment
B. rent
C. sale
D. repair

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.pngaged,sale,C,A
15070,What type of building is this bathroom in?,"What type of building is this bathroom in?
A. garden apartment
B. barn
C. highrise
D. duplex

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofariealahs,highrise,C,A
9939,What do those gathered look at here?,"What do those gathered look at here?
A. tourists
B. protestors
C. car crash
D. markets

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.png shared,car crash,C,A
4784,What is the occupation of the two men?,"What is the occupation of the two men?
A. driver
B. farmer
C. hawker
D. pan holder

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,hawker,C,A
6047,This skate is wearing safety gear on what part of his body?,"This skate is wearing safety gear on what part of his body?
A. knees
B. all correct
C. elbows
D. head

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,all correct,B,A
14880,What time of day is it likely to be?,"What time of day is it likely to be?
A. midday
B. evening
C. night
D. morning

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrely there is,evening,B,A
12270,What is the tunnel nearest the plane door called?,"What is the tunnel nearest the plane door called?
A. jet bridge
B. air tunnel
C. luggage tunnel
D. escape tunnel

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ experienced_ taxpay,jet bridge,A,B
7721,Besides Africa what continent can these animals be found naturally on?,"Besides Africa what continent can these animals be found naturally on?
A. south america
B. asia
C. europe
D. australia

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,asia,B,A
7617,Why is the man swinging his arms?,"Why is the man swinging his arms?
A. dancing
B. stretching
C. swatting flies
D. swatting ball

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyindeer_ramewp,swatting ball,D,A
278,Which one of these Scandinavian countries is represented here?,"Which one of these Scandinavian countries is represented here?
A. iceland
B. sweden
C. finland
D. denmark

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",izontality_ noqares,sweden,B,A
14629,What color are the stripes on the shoes worn by the tennis player who is throwing a serve?,"What color are the stripes on the shoes worn by the tennis player who is throwing a serve?
A. black
B. yellow
C. blue
D. red

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ taxpay,black,A,B
10946,When is it safe to cross here as a pedestrian?,"When is it safe to cross here as a pedestrian?
A. now
B. 5 seconds
C. never
D. 5 minutes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,now,A,B
4974,Why is the boy blocking the view of his phone?,"Why is the boy blocking the view of his phone?
A. visibility
B. safety
C. in anger
D. as joke

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,visibility,A,B
16571,How many sail posts are on the back of this historic sailing ship?,"How many sail posts are on the back of this historic sailing ship?
A. four
B. three
C. five
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,three,B,A
10107,What is the purpose of the dog's jacket?,"What is the purpose of the dog's jacket?
A. instrumentation
B. floatation
C. identification
D. nutrition

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,floatation,B,A
893,Why is the machinery white?,"Why is the machinery white?
A. toilet paper
B. snow covered
C. styrofoam
D. painted white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrelyindeer_,snow covered,B,A
7177,What is the nickname of the first city?,"What is the nickname of the first city?
A. long time
B. wally
C. lolo
D. gong

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz of neighbir,gong,D,A
1471,What reason is the person wearing black marks under his eye?,"What reason is the person wearing black marks under his eye?
A. mascara
B. being pretty
C. glare reduction
D. native tattoo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ categs:,glare reduction,C,A
831,Why is the person in the water wearing?,"Why is the person in the water wearing?
A. t-shirt
B. swim trunks
C. wetsuit
D. goggles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ phr_ noqa,wetsuit,C,A
14892,What color is the soft drink drank by the man at the pizza store?,"What color is the soft drink drank by the man at the pizza store?
A. clear
B. brown
C. blue
D. white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ passage,brown,B,A
10034,What country is this venue located in?,"What country is this venue located in?
A. united states
B. britain
C. france
D. italy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,britain,B,A
727,What is the trail created by the boat in the water called?,"What is the trail created by the boat in the water called?
A. flood
B. eruption
C. draft
D. wake

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp ofnumerable,wake,D,A
16637,What is the green object the man is serving pizza on?,"What is the green object the man is serving pizza on?
A. cutting board
B. pizza stone
C. oven tray
D. plate

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengs_,cutting board,A,B
5653,Which sort of art is the elephant practicing?,"Which sort of art is the elephant practicing?
A. stone stacking
B. pottery
C. carving
D. painting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.png shared,painting,D,A
10532,What type activity was this building designed for?,"What type activity was this building designed for?
A. movie showing
B. racing
C. prison
D. making shirts

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","erations. Accordingly, there",movie showing,A,B
15209,What is the man wearing?,"What is the man wearing?
A. garbage bag
B. tie
C. gas mask
D. glasses

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqa,glasses,D,A
398,What does the boy need to do to decrease his risk of choking on the food in his mouth?,"What does the boy need to do to decrease his risk of choking on the food in his mouth?
A. chew food
B. spit out
C. chug drink
D. swallow whole

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,chew food,A,B
14961,Which appliance is most likely to catch on fire?,"Which appliance is most likely to catch on fire?
A. none
B. microwave
C. neither
D. oven

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,oven,D,A
8000,A method of horse training is called?,"A method of horse training is called?
A. driving
B. boarding
C. lunging
D. carrying

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz of neighbre,lunging,C,A
17018,What color is the large girl's t-shirt who is sitting on the bench on the basketball game?,"What color is the large girl's t-shirt who is sitting on the bench on the basketball game?
A. orange
B. white
C. green
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ taxpay,orange,A,B
10811,How many different species of animals seem to drinking in the area?,"How many different species of animals seem to drinking in the area?
A. three
B. four
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ passage,three,A,B
9180,Who is the main actress in the movie advertised?,"Who is the main actress in the movie advertised?
A. kerry washington
B. susan sarandon
C. halle berry
D. keri russell

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp humanitiess,keri russell,D,A
12552,What are the pink objects on the shelf?,"What are the pink objects on the shelf?
A. boxes
B. envelopes
C. hard drives
D. binders

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengs_,binders,D,A
6225,What is the green truck being used for?,"What is the green truck being used for?
A. parking
B. hiking
C. transporting
D. crushing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_ phr [,transporting,C,A
15943,What color is the light on top of the sink near the counter?,"What color is the light on top of the sink near the counter?
A. orange
B. white
C. yellow
D. red

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,white,B,A
12742,What is the man's job?,"What is the man's job?
A. soldier
B. waiter
C. electrician
D. dancer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously licensed_ taxpaying,soldier,A,B
4360,Which one of these companies makes that type of headgear that he's wearing?,"Which one of these companies makes that type of headgear that he's wearing?
A. stetson
B. speedo
C. adidas
D. canada goose

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","uschwitz of course,",stetson,A,B
7010,What are the horses doing?,"What are the horses doing?
A. plowing
B. resting
C. pulling man
D. exercising

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_ phr [,pulling man,C,A
434,Where are the owners of these bikes while this photo was taken?,"Where are the owners of these bikes while this photo was taken?
A. at work
B. overseas
C. skydiving
D. home

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,at work,A,B
2228,The man in white t-shirt is participating in what type of competition?,"The man in white t-shirt is participating in what type of competition?
A. drinking
B. hotdog eating
C. trivia
D. baseball

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ noqares_,hotdog eating,B,A
498,What is the largest city in this country by population?,"What is the largest city in this country by population?
A. london
B. dublin
C. paris
D. glasgow

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","ramew,ocraciessdom",glasgow,D,A
4016,What is the large black object used for?,"What is the large black object used for?
A. watching television
B. eating
C. cooking
D. storage

(You must answer with only the letter enclosed in curly bracket, e.g. {A})"," Traditionally, but it also",watching television,A,B
16330,What is next to the tracks?,"What is next to the tracks?
A. walking couple
B. dog
C. tall lights
D. cat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,tall lights,C,A
13450,What utensil are the people holding?,"What utensil are the people holding?
A. knife
B. scissors
C. spoon
D. fork

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ strengreive,scissors,B,A
13386,What is the most likely reason that the bike is covered where it is?,"What is the most likely reason that the bike is covered where it is?
A. legal
B. protection
C. style
D. camouflage

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","erations. Accordingly, there",protection,B,A
8428,What condition of this place is favorable to this sport?,"What condition of this place is favorable to this sport?
A. clean water
B. fine sand
C. big waves
D. deep water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;this legisput,big waves,C,A
2177,Which display technology is utilized by the television on the stand?,"Which display technology is utilized by the television on the stand?
A. led
B. plasma
C. crt
D. oled

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp oforiously,led,A,B
6430,What kind of vehicle is the yellow thing?,"What kind of vehicle is the yellow thing?
A. tour bus
B. truck
C. school bus
D. train

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally there is no psychiat,tour bus,A,B
1083,What do two of the three men have on?,"What do two of the three men have on?
A. glasses
B. tie
C. shirt
D. pants

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Trinisoratedness,glasses,A,B
15810,What color is the chocolate ball on the top corner of the cake?,"What color is the chocolate ball on the top corner of the cake?
A. white
B. red
C. brown
D. green

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritisistat level,brown,C,A
16168,What type of water body is this as evidenced by the beach in the background?,"What type of water body is this as evidenced by the beach in the background?
A. ocean
B. river
C. canal
D. lake

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewamam.png,ocean,A,B
5045,What part of the woman is hanging over the left side of the couch?,"What part of the woman is hanging over the left side of the couch?
A. hair
B. arm
C. knee
D. ear

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,arm,B,A
11769,The painting is an example of what type of art?,"The painting is an example of what type of art?
A. cubist
B. abstract
C. baroque
D. impressionist

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz of neighbre,abstract,B,A
15677,Which color outfit is bright here?,"Which color outfit is bright here?
A. yellow
B. orange
C. purple
D. black

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,orange,B,A
4064,Upon what does the elevated man stand?,"Upon what does the elevated man stand?
A. pitchers mound
B. manure pile
C. ant hill
D. gopher run

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,pitchers mound,A,B
112,What does the rectangular object on the wall on the left allow for?,"What does the rectangular object on the wall on the left allow for?
A. storage
B. vision
C. water flow
D. electrical power

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp_ramewam,electrical power,D,A
5712,Which type action propels the nearest boat forward?,"Which type action propels the nearest boat forward?
A. poking
B. motor
C. none
D. rowing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,poking,A,B
7874,What base will the batter run to next?,"What base will the batter run to next?
A. home
B. first
C. third
D. second

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,first,B,A
16951,What weapon does the item the man on the left is holding look most like?,"What weapon does the item the man on the left is holding look most like?
A. flintlock
B. dagger
C. spear
D. mace

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: trimes,spear,C,A
5288,What is the name of the Garage?,"What is the name of the Garage?
A. polo
B. imam
C. leke
D. akd

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyindeer_ taxpaying,polo,A,B
2687,Which is magnifying or moving towards yourself the photography is called?,"Which is magnifying or moving towards yourself the photography is called?
A. none
B. scroll
C. zoom
D. move

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,zoom,C,A
9245,What type of hat does the man wearing jeans have on his head?,"What type of hat does the man wearing jeans have on his head?
A. fedora
B. bucket hat
C. safari hat
D. top hat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,bucket hat,B,A
11683,What form of entertainment are the remotes used for?,"What form of entertainment are the remotes used for?
A. action figures
B. puzzles
C. video games
D. movies

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofaras_henge_,video games,C,A
12875,What is seen in the sky?,"What is seen in the sky?
A. kite
B. airplane
C. bird
D. helicopter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ passage,airplane,B,A
1529,What would one see if the red item is removed?,"What would one see if the red item is removed?
A. head
B. pumpkin
C. waist
D. foot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis and other related,head,A,B
5198,What relationship do the girls under the umbrella likely have?,"What relationship do the girls under the umbrella likely have?
A. strangers
B. newly met
C. close friendship
D. enemies

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarleur_ramew,close friendship,C,A
14146,What is on the grass?,"What is on the grass?
A. zebras
B. apples
C. cows
D. elephants

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis and other related,zebras,A,B
7005,What would happen if he didn't have on gloves?,"What would happen if he didn't have on gloves?
A. no traction
B. hands dirty
C. injured hand
D. nothing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,injured hand,C,A
12454,What brand of bike is the couple sitting on?,"What brand of bike is the couple sitting on?
A. yamaha
B. kawasaki
C. ducati
D. harley

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;sons_,harley,D,A
2167,What are the seats behind the man called?,"What are the seats behind the man called?
A. benches
B. folding
C. squads
D. stools

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,stools,D,A
4284,How is the small blue board the man is holding called?,"How is the small blue board the man is holding called?
A. short surf
B. surf
C. small surf
D. shortboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ noqares,shortboard,D,A
3528,What kind of people visit this place throughout the year?,"What kind of people visit this place throughout the year?
A. worshippers
B. politicians
C. tourists
D. athletes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ noqares_,tourists,C,A
11195,How many hours can cars remain parked at this location before the meter expires?,"How many hours can cars remain parked at this location before the meter expires?
A. three
B. one
C. two
D. twelve

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarcea_negie,two,C,A
9284,What sort of sporting event is being practiced here?,"What sort of sporting event is being practiced here?
A. steeple chase
B. barrel racing
C. square dancing
D. bronco busting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations.pngerenal,steeple chase,A,B
15447,What is near the door?,"What is near the door?
A. baby
B. pumpkin
C. cat
D. plant

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,plant,D,A
5629,What is the status of the red truck?,"What is the status of the red truck?
A. parked
B. going
C. waiting
D. broken down

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ noqares_,parked,A,B
2119,What is the name of a band with this number of members?,"What is the name of a band with this number of members?
A. quartet
B. cinqtet
C. duet
D. sextet

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzitein partnershipin,quartet,A,B
1041,What baseball player has the same first name as the name on the player all the way to the left's jersey?,"What baseball player has the same first name as the name on the player all the way to the left's jersey?
A. duke snider
B. jim kaat
C. alabama al
D. stanford napoli

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp nontheless there,duke snider,A,B
8804,The people are enjoying an outdoor meal during which season?,"The people are enjoying an outdoor meal during which season?
A. spring
B. fall
C. summer
D. winter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramew. trimes. awa,fall,B,A
15519,What color is the sun in the raised dais of the Italian building?,"What color is the sun in the raised dais of the Italian building?
A. red
B. purple
C. black
D. gold

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramew.therepeuticity,gold,D,A
4370,The woman in the blue sweater is holding a device matching which console?,"The woman in the blue sweater is holding a device matching which console?
A. xbox
B. nintendo switch
C. playstation
D. nintendo wii

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ answers_acerb,nintendo wii,D,A
9133,In which direction is this snowboarder moving?,"In which direction is this snowboarder moving?
A. left
B. away
C. towards
D. right

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ experi,right,D,A
10089,What time is it here?,"What time is it here?
A. 527 am
B. 527 pm
C. 525 am
D. 525 pm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_heartedly,525 pm,D,A
4392,What is everyone looking at?,"What is everyone looking at?
A. ball
B. bat
C. fence
D. field

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyindeer_ taxpaying,ball,A,B
10050,Why is he standing in the middle of the street?,"Why is he standing in the middle of the street?
A. is confused
B. is lost
C. police officer
D. is angry

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrely there is,police officer,C,A
12553,What has the man just done?,"What has the man just done?
A. stretched
B. danced
C. caught frisbee
D. thrown frisbee

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable_ categs_,thrown frisbee,D,A
6082,He is pretending the tennis racket is what?,"He is pretending the tennis racket is what?
A. guitar
B. violin
C. cello
D. flute

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,guitar,A,B
12965,What does the boy have on his head?,"What does the boy have on his head?
A. baseball cap
B. cat
C. balloon
D. fedora

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_ examples: awa,baseball cap,A,B
13314,What type of stand is this?,"What type of stand is this?
A. political
B. craft
C. umbrella
D. produce

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewposocially there,produce,D,A
9612,What describes the situation most accurately about the closest plate?,"What describes the situation most accurately about the closest plate?
A. broken
B. half full
C. full
D. empty

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarceorgetownit_,half full,B,A
6511,What would you use to speak to the clerk?,"What would you use to speak to the clerk?
A. dutch
B. spanish
C. english
D. french

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerable;s ability to,french,D,S
6497,Which EU country might be associated with the colors of the skier's gloves?,"Which EU country might be associated with the colors of the skier's gloves?
A. france
B. croatia
C. poland
D. netherlands

(You must answer with only the letter enclosed in curly bracket, e.g. {A})","ramew,ramew,ramew",netherlands,D,A
259,What contest are the men participating in?,"What contest are the men participating in?
A. wrestling
B. boxing
C. eating
D. karate

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseoarthritis.pngeren,eating,C,A
12396,What period of the day is it in the image?,"What period of the day is it in the image?
A. morning
B. evening
C. afternoon
D. night

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_ taxpay,afternoon,C,A
4344,What is an unusual concern that people at this beach have?,"What is an unusual concern that people at this beach have?
A. sand quality
B. temperature
C. tide schedule
D. time

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously_ noqa_ noqa,time,D,A
8595,What type of street sign is near the people crossing?,"What type of street sign is near the people crossing?
A. u turn
B. pedestrian crossing
C. billboard
D. elephant crossing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,pedestrian crossing,B,A
4249,Which vehicle will cost most to repair?,"Which vehicle will cost most to repair?
A. white
B. unrepairable
C. equal
D. black

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_heartedly,white,A,B
3868,What is the area the boys are skating in called?,"What is the area the boys are skating in called?
A. arena
B. pipe
C. bowl
D. ramp

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz_ CCSS material,bowl,C,A
64,If the person here falls off the board what might help them retrieve their board?,"If the person here falls off the board what might help them retrieve their board?
A. leg rope
B. dog
C. shark
D. satellite dish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Trinattyitys,leg rope,A,B
12186,What material are the white rounds in the jar made of?,"What material are the white rounds in the jar made of?
A. paper
B. plastic
C. cotton
D. ice

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_ strengsill,cotton,C,A
14626,What item here has the same name as a term used in baseball?,"What item here has the same name as a term used in baseball?
A. batter
B. bench
C. homerun
D. pitcher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp ofnumerable,bench,B,A
5803,What is keeping the giraffes confined?,"What is keeping the giraffes confined?
A. fence
B. cliff
C. forest
D. river

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations.png communities_,fence,A,B
14625,What maneuver is likely to be executed next?,"What maneuver is likely to be executed next?
A. skate save
B. sky hook
C. huddle
D. swing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ramewp human_volent,swing,D,A
2836,Why is he standing there?,"Why is he standing there?
A. waiting ride
B. is posing
C. is afraid
D. is lost

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarcea_negie,is posing,B,A
9748,What danger is the man likely to face?,"What danger is the man likely to face?
A. heavy rain
B. storm
C. strong wind
D. lightening

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz ofadayss,storm,B,A
6769,What is the danger of partaking in this activity with no jacket?,"What is the danger of partaking in this activity with no jacket?
A. starvation
B. hypothermia
C. bear attack
D. dehydration

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite_ramewp,hypothermia,B,A
4448,What does one do when sitting at this piece of furniture?,"What does one do when sitting at this piece of furniture?
A. exercise
B. sleep
C. work
D. eat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrely present_,work,C,A
9054,What does the 4 letter acronym on the car relate to?,"What does the 4 letter acronym on the car relate to?
A. fire department
B. video games
C. police department
D. repair company

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriously Yours! remittin,police department,C,A
6514,Where is the boat going?,"Where is the boat going?
A. over bridge
B. home
C. under bridge
D. up river

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_ noqares,under bridge,C,A
7873,What are the vehicles parked near the bar used for?,"What are the vehicles parked near the bar used for?
A. racing
B. delivery
C. farming
D. public transport

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarrean_ streng,farming,C,A
