data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response
3494,What is this horse being used for?,"What is this horse being used for?
A. consumption
B. transportation
C. companionship
D. riding

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorificeitist,transportation,B,A
13472,What is likely used in the item under the bricks on the left?,"What is likely used in the item under the bricks on the left?
A. paper
B. frozen food
C. wood
D. bread

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheropolyist,wood,C,A
15447,What is near the door?,"What is near the door?
A. baby
B. pumpkin
C. cat
D. plant

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s familyocent,plant,D,S
2863,What type of fruits are present?,"What type of fruits are present?
A. corn
B. orange
C. apple
D. banana

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_iencedness,banana,D,A
11198,What surrounds these people?,"What surrounds these people?
A. sand
B. mud
C. ocean
D. mountains

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti/etcox,mountains,D,A
3176,How is the visible item being held by the person?,"How is the visible item being held by the person?
A. head
B. umbrella
C. hands
D. by toes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-detectanor,by toes,D,A
8335,Why is the foil being used?,"Why is the foil being used?
A. retain moisture
B. missing tray
C. added flavor
D. easy cleanup

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-vennit,easy cleanup,D,A
780,What role are these men likely getting ready for?,"What role are these men likely getting ready for?
A. groomsmen
B. college play
C. oscars
D. bridesmaids

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,groomsmen,A,B
140,Where did the baby get the pizza?,"Where did the baby get the pizza?
A. baked it
B. bought it
C. from adult
D. stole it

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,from adult,C,A
6076,What meal has already happened?,"What meal has already happened?
A. dessert
B. breakfast
C. lunch
D. dinner

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraion_clusively,breakfast,B,A
4473,Where are these cars located?,"Where are these cars located?
A. driveway
B. garage
C. road
D. parking lot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti androidu,parking lot,D,A
16409,What company owns vehicles similar to the ones in the street?,"What company owns vehicles similar to the ones in the street?
A. tesla
B. dunkin donuts
C. mcdonalds
D. greyhound

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinarkoram,greyhound,D,A
9126,How much does the combo cost?,"How much does the combo cost?
A. $5
B. EUR15
C. EUR10
D. EUR5

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarieiras_,EUR5,D,A
1080,What type of pants is the man in orange wearing?,"What type of pants is the man in orange wearing?
A. khakis
B. suit pants
C. jeans
D. shorts

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorificeitist,jeans,C,A
893,Why is the machinery white?,"Why is the machinery white?
A. toilet paper
B. snow covered
C. styrofoam
D. painted white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,snow covered,B,A
11396,Clothing items are hung here for which purpose?,"Clothing items are hung here for which purpose?
A. warning
B. signaling
C. drying
D. sale display

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sqlite-itys means,drying,C,A
6607,What group does the woman belong to?,"What group does the woman belong to?
A. sikhism
B. jewish
C. islam
D. amish

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",hertyanoriumir,amish,D,A
6713,Why is the bike broken into pieces?,"Why is the bike broken into pieces?
A. to recycle
B. to sell
C. to paint
D. to transport

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti androidx,to transport,D,A
13416,What animal is picture in this image?,"What animal is picture in this image?
A. cow
B. rhino
C. cat
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_enochs,rhino,B,A
12773,How did this man get here today?,"How did this man get here today?
A. bus
B. on horseback
C. car
D. tram

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheropolyist,on horseback,B,A
4882,The bright blue lights are doing what in the dark?,"The bright blue lights are doing what in the dark?
A. ruining
B. blinking
C. glowing
D. flashing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ Estabs,glowing,C,A
14973,What time is it?,"What time is it?
A. morning
B. midnight
C. dawn
D. dusk

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterin_ taxpayi,morning,A,B
1092,What is the orange object on the woman's foot?,"What is the orange object on the woman's foot?
A. crocs
B. water bottle
C. swimfins
D. socks

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s lifeistic,swimfins,C,S
7469,In which sort of location was this picture taken?,"In which sort of location was this picture taken?
A. convention center
B. rodeo ground
C. classroom
D. gym

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinarkitys,convention center,A,B
10705,Which item is the wrong color?,"Which item is the wrong color?
A. bat
B. helmet
C. pants
D. ball

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",geanit:oxia means,ball,D,A
12744,What is the relationship between the man and the woman?,"What is the relationship between the man and the woman?
A. lovers
B. coworkers
C. friends
D. siblings

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_clusively: trimes,lovers,A,B
13257,What does the word on the back of car represent?,"What does the word on the back of car represent?
A. automobile manufacturer
B. state name
C. family name
D. city name

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti androidr,automobile manufacturer,A,B
10154,What are the vehicles in the left lane attempting to do?,"What are the vehicles in the left lane attempting to do?
A. turn
B. reverse
C. park
D. speed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ienced_,turn,A,B
8654,This traffic light sculpture is located in which European country?,"This traffic light sculpture is located in which European country?
A. france
B. germany
C. united kingdom
D. spain

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionistit,united kingdom,C,A
145,What kind of outdoor event are the two on the bench attending?,"What kind of outdoor event are the two on the bench attending?
A. art fair
B. concert
C. car show
D. live auction

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionistor,art fair,A,B
5318,How would these animals be described?,"How would these animals be described?
A. canine
B. human made
C. feline
D. bovine

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismi_clusivelyert,human made,B,A
9606,Who is the same gender as this person?,"Who is the same gender as this person?
A. sandy koufax
B. michael learned
C. leslie nielsen
D. dana andrews

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslysortiumsortium,michael learned,B,A
484,What cool treat can be found inside this cake?,"What cool treat can be found inside this cake?
A. ice cream
B. ice
C. nothing
D. lava

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s- streng,ice cream,A,S
1398,Why is the man holding a phone out in front of him?,"Why is the man holding a phone out in front of him?
A. sending email
B. scanning barcode
C. reading text
D. taking photo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,taking photo,D,A
4862,Bakers usually charge by the what to make these items?,"Bakers usually charge by the what to make these items?
A. hour
B. slice
C. minute
D. weight

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Proponents of compromiorgetown,slice,B,A
11205,What sport does he participate in?,"What sport does he participate in?
A. tennis
B. softball
C. skateboarding
D. surfing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslysixes[,skateboarding,C,A
12313,Which country has red with white flag?,"Which country has red with white flag?
A. dutch
B. poland
C. turkey
D. russia

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionityocultural,poland,B,A
8336,What was used to create the colorful art on the metro car?,"What was used to create the colorful art on the metro car?
A. markers
B. pencil
C. spray-paint
D. crayons

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorsemirr,spray-paint,C,A
8097,The clover in the grass beneath the trees is blooming during which season?,"The clover in the grass beneath the trees is blooming during which season?
A. fall
B. summer
C. spring
D. winter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinisortiums,spring,C,A
14641,What number is on the plane?,"What number is on the plane?
A. 410
B. 369
C. 821
D. 775

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyroughlynesss,410,A,B
9871,What type area is visible here?,"What type area is visible here?
A. gym
B. waiting room
C. storage
D. bathroom

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorificeortiums,storage,C,A
15073,What shape is the overgrown grass cut inside of the paths?,"What shape is the overgrown grass cut inside of the paths?
A. rectangle
B. oval
C. circle
D. square

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations.ductors android,rectangle,A,B
2491,What is the woman doing with the electronic device in her hand?,"What is the woman doing with the electronic device in her hand?
A. photographing
B. listening
C. typing
D. math

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismoricalitys,listening,B,A
12679,What is the most vulnerable in the picture?,"What is the most vulnerable in the picture?
A. adult zebra
B. baby zebra
C. bird
D. grass

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti androidu,baby zebra,B,A
3185,What prevents the food from making contact with the silver platter?,"What prevents the food from making contact with the silver platter?
A. fork
B. wrapping
C. chocolate
D. air

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorificeitist,wrapping,B,A
4092,Who buys the food prepared here?,"Who buys the food prepared here?
A. animals
B. their boss
C. they do
D. restaurant diners

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionistd,restaurant diners,D,A
6389,Where is the man holding the cooler likely headed?,"Where is the man holding the cooler likely headed?
A. wedding
B. safari
C. prison
D. olympics

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraions.,wedding,A,B
11064,What animal mimics the pattern of the plane to the left?,"What animal mimics the pattern of the plane to the left?
A. cheetah
B. snow leopard
C. frog
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ Estabs,snow leopard,B,A
14548,How many zebras are standing in front of the watering hole together?,"How many zebras are standing in front of the watering hole together?
A. five
B. three
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",sofarieicti,three,B,A
13348,Where is this bicycle storage depot most probably located based on the language on the sign?,"Where is this bicycle storage depot most probably located based on the language on the sign?
A. south america
B. central asia
C. north america
D. western europe

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity ofcludet,western europe,D,A
16613,What is the name of the part of the elephant that is reached out towards the hands of the humans?,"What is the name of the part of the elephant that is reached out towards the hands of the humans?
A. trunk
B. head
C. hands
D. face

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ienced_,trunk,A,B
14430,How many black sheep are enclosed in the pasture?,"How many black sheep are enclosed in the pasture?
A. one
B. three
C. four
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz-ramewpiman,one,A,B
12052,What part of this mans furniture is most surprising?,"What part of this mans furniture is most surprising?
A. desk
B. toilet
C. speaker
D. flooring holder

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti android and,toilet,B,A
1506,What is the right lane used for?,"What is the right lane used for?
A. turns
B. parking
C. racing
D. paying

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionallys are usually autonom,turns,A,B
13938,What's likely the word between see and now on the person's back?,"What's likely the word between see and now on the person's back?
A. mexico
B. me
C. money
D. mom

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Proponentsof undermistide,me,B,A
5326,Where is the fruit or vegetable which contains the most potassium?,"Where is the fruit or vegetable which contains the most potassium?
A. top
B. right
C. bottom
D. left

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuse_clusivelycalk,top,A,B
12552,What are the pink objects on the shelf?,"What are the pink objects on the shelf?
A. boxes
B. envelopes
C. hard drives
D. binders

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheropoly!,binders,D,A
13894,What video game company's product name is seen here?,"What video game company's product name is seen here?
A. microsoft
B. sega
C. nintendo
D. sony

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslys.ductorss,nintendo,C,A
14065,What genus does this fruit belong to?,"What genus does this fruit belong to?
A. musa
B. malus
C. citrus
D. ficus

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraimat work,musa,A,B
16446,How can you tell the cat has an owner?,"How can you tell the cat has an owner?
A. breed
B. collar
C. indoors
D. sign

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismoricalitys,collar,B,A
1258,Which process has been performed on the closer lady's hair?,"Which process has been performed on the closer lady's hair?
A. dying
B. braiding
C. perming
D. shaving completely

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism!s_.):,dying,A,S
874,What is being dissected here?,"What is being dissected here?
A. machine
B. sandwich
C. frog
D. table

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti/etceter,sandwich,B,A
14433,What type of fruit is at the very top of the scoop with the banana and oat?,"What type of fruit is at the very top of the scoop with the banana and oat?
A. cantaloupe
B. raspberry
C. blackberry
D. strawberry

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-sputs,blackberry,C,A
12515,What is able to be repaired by the machine in the corner?,"What is able to be repaired by the machine in the corner?
A. tv
B. ovens
C. clothing
D. shoes

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-detectait,clothing,C,A
642,What are the sheep doing in this picture?,"What are the sheep doing in this picture?
A. sleeping
B. grazing
C. fighting
D. being trimmed

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_iencedness,grazing,B,A
9311,What is the white object on the man's waist used for?,"What is the white object on the man's waist used for?
A. floating
B. slimming
C. dress code
D. protecting backbone

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionallys.ductors and,floating,A,B
6343,How is the phone being powered?,"How is the phone being powered?
A. kinetic energy
B. solar
C. d/c
D. a/c

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor Otherphansortium,solar,B,A
4775,What organism was usually transported in the black object?,"What organism was usually transported in the black object?
A. bird
B. baby
C. cat
D. dog

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableity_enoch,baby,B,A
4931,What is the boy in the green shirt's hands touching?,"What is the boy in the green shirt's hands touching?
A. basketball hoop
B. chair
C. pillow
D. skateboard

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti androidx,skateboard,D,A
11558,What is the short man doing?,"What is the short man doing?
A. texting
B. playing game
C. taking photo
D. online shopping

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,taking photo,C,A
2664,Which one of these places is absent from the mementos?,"Which one of these places is absent from the mementos?
A. jamaica
B. denmark
C. colorado
D. california

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitziteinortiums,jamaica,A,B
12311,What is the woman putting the tray in the oven?,"What is the woman putting the tray in the oven?
A. to cook
B. to clean
C. to decorate
D. to fumigate

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,to cook,A,B
862,What do these animals have on their feet?,"What do these animals have on their feet?
A. webbing
B. tails
C. hooves
D. talons

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-venn form,hooves,C,A
6054,What type of vehicle is this?,"What type of vehicle is this?
A. passenger
B. commercial
C. rental
D. emergency

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionlization,emergency,D,A
1517,What is in the little white plastic containers?,"What is in the little white plastic containers?
A. coffee creamer
B. ketchup
C. jelly
D. butter

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,coffee creamer,A,B
6119,Why do the people wear head gear?,"Why do the people wear head gear?
A. fashion
B. streamlining
C. protection
D. to match

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,protection,C,A
10890,What type of area is shown?,"What type of area is shown?
A. field
B. jungle
C. beach
D. forest

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinisatar,forest,D,A
14601,What is at the far end of the room?,"What is at the far end of the room?
A. mirror
B. dog
C. cat
D. baby

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s family cland,mirror,A,S
6246,What is the name of this game?,"What is the name of this game?
A. flying
B. skydiving
C. surfing
D. kiting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,skydiving,B,A
9357,The cylindrical object on the floor is there for what purpose?,"The cylindrical object on the floor is there for what purpose?
A. cleaning
B. air freshening
C. fire prevention
D. painting

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-sized Nerv,fire prevention,C,A
4550,What might her religion be?,"What might her religion be?
A. jew
B. muslim
C. christian
D. buddhist

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitzite!™️,muslim,B,A
14558,What is very large here?,"What is very large here?
A. ears
B. eyes
C. talons
D. wings

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s- streng,ears,A,S
6549,These people are on horses in a line as an example of what?,"These people are on horses in a line as an example of what?
A. rodeo
B. street performing
C. parade
D. crowd control

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionistd,parade,C,A
1226,What company designed this operating system?,"What company designed this operating system?
A. apple
B. samsung
C. google
D. microsoft

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismi_negieam,microsoft,D,A
17005,What fruit is plentiful here?,"What fruit is plentiful here?
A. lime
B. watermelon
C. orange
D. lemon

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ienced_,orange,C,A
15174,What company is known for making the abundant items here?,"What company is known for making the abundant items here?
A. green giant
B. huffy
C. popeyes
D. mcdonalds

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", vetera.ductors and,huffy,B,A
1817,What country is the athlete from?,"What country is the athlete from?
A. germany
B. russia
C. poland
D. vietnam

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityofdinandist,russia,B,A
10760,In which direction from the man will he throw the disc?,"In which direction from the man will he throw the disc?
A. behind him
B. straight ahead
C. his right
D. his left

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityofdinandit,his right,C,A
17045,The shelf on the right contains how many bowls?,"The shelf on the right contains how many bowls?
A. six
B. four
C. two
D. three

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityof Nervk,three,D,A
3019,Why do kites have tails?,"Why do kites have tails?
A. style
B. beauty
C. habit
D. function

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinseoculturality,function,D,A
1247,What color pants is the woman wearing?,"What color pants is the woman wearing?
A. black
B. yellow
C. red
D. green

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", Traditionally[...]sor,black,A,B
532,Skating is which seasonal game?,"Skating is which seasonal game?
A. autumn
B. winter
C. summer
D. spring

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterin_ taxpayi,summer,C,A
6680,What is the profession of the person who would drive this vehicle?,"What is the profession of the person who would drive this vehicle?
A. fireman
B. lifeguard
C. officer
D. shopper

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityof Nervk,fireman,A,B
2267,What is causing the dog to rest his head on the side of the boat?,"What is causing the dog to rest his head on the side of the boat?
A. exhaustion
B. laziness
C. command
D. boredom

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseitreiortium,boredom,D,A
2528,What is between the is the fence made of?,"What is between the is the fence made of?
A. steel
B. wood
C. glass
D. plastic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",racuseof Nervrions,steel,A,B
3713,Why is the truck's bed at an angle?,"Why is the truck's bed at an angle?
A. stolen truck
B. dump load
C. off balance
D. broken vehicle

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor Otheriallys,dump load,B,A
5758,How many Muskmelons are there?,"How many Muskmelons are there?
A. four
B. three
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslyscoreaity,one,C,A
4390,How will the skateboard land?,"How will the skateboard land?
A. on end
B. sideways
C. won wheels
D. upside down

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s family family,upside down,D,S
4932,What subject is mentioned on the cover of the book?,"What subject is mentioned on the cover of the book?
A. gerontology
B. genome
C. geology
D. genealogy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",erations_clusivelyamity,genome,B,A
11579,Why does the dog have a silver tag on its collar?,"Why does the dog have a silver tag on its collar?
A. medical use
B. for amusement
C. breeding
D. identification

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor other otherially,identification,D,A
14974,How many computer monitors are on top of the desk next to the clipboard?,"How many computer monitors are on top of the desk next to the clipboard?
A. five
B. two
C. four
D. three

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",indeeritselfs ability,two,B,A
653,What is protruding from the water?,"What is protruding from the water?
A. branch
B. octopus
C. shark
D. flying saucer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-s family therapy,branch,A,S
14905,How many persons are floating on top of surfboards in the ocean?,"How many persons are floating on top of surfboards in the ocean?
A. three
B. four
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",uschwitz-thelesss.,three,A,B
15921,The controller of which variety of video game manufacturers produces what this woman is holding?,"The controller of which variety of video game manufacturers produces what this woman is holding?
A. sony
B. sega
C. microsoft
D. nintendo

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityof Nervk,nintendo,D,A
7412,What is used to give the cake its brown color?,"What is used to give the cake its brown color?
A. cocoa powder
B. chocolate syrup
C. food coloring
D. brown sugar

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor other otherially,cocoa powder,A,B
11254,At what type event is the man preparing food?,"At what type event is the man preparing food?
A. fancy brunch
B. bris
C. picnic
D. baby shower

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraions are,picnic,C,A
8266,What is on a carousel?,"What is on a carousel?
A. utensils
B. condiments
C. mugs
D. spices

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",geanitit forcesa,spices,D,A
5662,How is this boat powered?,"How is this boat powered?
A. motor
B. wind
C. whale
D. coal

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ Estabs,wind,B,A
1670,Who is most likely named Laurent?,"Who is most likely named Laurent?
A. lead bike
B. rear bike
C. sponsor
D. photographer

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslys abilityto control,photographer,D,A
11570,What sort of emergency is the truck seen here prepared to immediately handle?,"What sort of emergency is the truck seen here prepared to immediately handle?
A. break ins
B. none
C. heart attack
D. towing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti/etcox,none,B,A
932,Where is this woman feasting?,"Where is this woman feasting?
A. airplane
B. train
C. subway
D. bus

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ Estabs,airplane,A,B
15350,What would you call this area?,"What would you call this area?
A. suitcase
B. drinking hole
C. parking lot
D. desert

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinisator,drinking hole,B,A
3824,Where are these foods being sold?,"Where are these foods being sold?
A. supermarket
B. casino
C. mall
D. flea market

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",geanititat science,supermarket,A,B
8957,What type of area is this?,"What type of area is this?
A. commercial
B. rural
C. country
D. residential

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslysortiumortiumity,commercial,A,B
12985,What part of the world is this from?,"What part of the world is this from?
A. russia
B. asia
C. australia
D. sweden

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismvidianlity,asia,B,A
16423,What color is the twine that is tied between the cages carrying sheep?,"What color is the twine that is tied between the cages carrying sheep?
A. green
B. pink
C. red
D. blue

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor other otherially,red,C,A
10615,What can you do directly related to the place on the sign?,"What can you do directly related to the place on the sign?
A. learn driving
B. pray
C. study
D. go camping

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",geanit:oxiait,pray,B,A
14490,How many people are riding on the elephant walking through the brown water?,"How many people are riding on the elephant walking through the brown water?
A. four
B. five
C. three
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityof Nervk,two,D,A
11935,What are these computers used for?,"What are these computers used for?
A. banking
B. business
C. gaming
D. government

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",geanit:oxiait,gaming,C,A
8098,What restricts their movements?,"What restricts their movements?
A. farmer
B. other sheep
C. fence
D. trees

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorifice(...),fence,C,A
14243,What is hanging from the ceiling?,"What is hanging from the ceiling?
A. monkeys
B. posters
C. cats
D. lights

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,lights,D,A
12081,What does the man with the racket want to do next?,"What does the man with the racket want to do next?
A. dodge ball
B. roll
C. hit ball
D. throw racket

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti/etcox,hit ball,C,A
7892,What is the color of the shirt of the person who can bare a child?,"What is the color of the shirt of the person who can bare a child?
A. white
B. green
C. blue
D. grey

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti android and,grey,D,A
6130,What provides privacy in the shower?,"What provides privacy in the shower?
A. towel
B. shower door
C. shower curtain
D. bed sheet

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismist_ienced_,shower curtain,C,A
10587,What is the profession of he man with the dog?,"What is the profession of he man with the dog?
A. officer
B. attendant
C. porter
D. mechanic

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",numerableityofdinandist,officer,A,B
12712,What are these women doing?,"What are these women doing?
A. eating
B. dancing
C. talking
D. running

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,talking,C,A
9956,What sort of cuisine is the diner enjoying?,"What sort of cuisine is the diner enjoying?
A. chinese
B. fast food
C. soul food
D. mexican

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismor otheriallys,chinese,A,B
8576,In what location was this oven built?,"In what location was this oven built?
A. here
B. mexican factory
C. mall
D. farm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinarkitys,here,A,B
12599,How is the young girl feeling?,"How is the young girl feeling?
A. angry
B. sad
C. amazed
D. fearful

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterin_ taxpayi,amazed,C,A
1096,What s the main property of the red material in the jar on the back table?,"What s the main property of the red material in the jar on the back table?
A. sour
B. spicy
C. oily
D. salty

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-surnr,spicy,B,A
11187,This scene likely takes place at what time?,"This scene likely takes place at what time?
A. 4pm
B. 1pm
C. 10pm
D. 2pm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterin_ taxpayi,10pm,C,A
1480,Why is the woman holding her hand to her head?,"Why is the woman holding her hand to her head?
A. to direct
B. to wave
C. to pose
D. to dance

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",oriouslys.ductorsa,to pose,C,A
9123,What might ruin the day of people shown here?,"What might ruin the day of people shown here?
A. hot weather
B. freezing cold
C. snow
D. nothing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communism-venerre,hot weather,A,B
14575,What kind of meat is likely sitting on top of the beans and potatoes on top of the plate?,"What kind of meat is likely sitting on top of the beans and potatoes on top of the plate?
A. salmon
B. pork
C. beef
D. chicken

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veterinarkitys,beef,C,A
12136,What action did the woman just finish doing prior to drying her hands?,"What action did the woman just finish doing prior to drying her hands?
A. pet cat
B. wash hands
C. paint nails
D. fold laundry

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",ocumenti android and,wash hands,B,A
2685,What type of ride is shown?,"What type of ride is shown?
A. motorcycle
B. pony
C. bus
D. amusement

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", veteraionistd,amusement,D,A
10036,What style of boats are there on the water?,"What style of boats are there on the water?
A. yachts
B. catamarans
C. barges
D. houseboats

(You must answer with only the letter enclosed in curly bracket, e.g. {A})", communismorsemityosaic,houseboats,D,A
